system:index,total_precipitation_sum
20050204,0.0
20050205,0.0
20050206,1.973140697923878E-6
20050207,1.2906945379294914E-6
20050208,2.6397253059999166E-5
20050209,0.01884742509203698
20050210,0.012791181124631491
20050211,2.2394861637242092E-4
20050212,0.004479391828284142
20050213,0.003061280081539693
20050214,1.2305785070749749E-5
20050215,4.749444753533854E-6
20050216,0.012061638019848837
20050217,0.004734707697629202
20050218,6.512062111150091E-4
20050219,0.015735391545324214
20050220,0.013918770578706274
20050221,2.521493947772725E-4
20050222,0.0018617591186653193
20050223,0.0011504456665873347
20050224,0.003295272594495
20050225,0.0013944072544439844
20050226,0.007041144178440441
20050227,0.007393430635768389
20050228,0.0011315001014722901
20050301,8.480665201204829E-7
20050302,9.508058597371897E-4
20050303,5.378745025931612E-4
20050304,0.0019260071001547592
20050305,0.001400818031420033
20050306,3.8599809840122934E-5
20050307,5.749484417814387E-5
20050308,1.2938123203993187E-4
20050309,0.0012902364003649295
20050310,0.003976355484416869
20050311,0.0015580131422596613
20050312,4.697913331604194E-5
20050313,3.889814104883002E-5
20050314,9.684473233044906E-5
20050315,4.0259982320090983E-8
20050316,0.006236699777243679
20050317,0.05361432313813615
20050318,0.016654552156150845
20050319,0.0014052129469712329
20050320,5.781766349239758E-4
20050321,0.0011451128748390196
20050322,0.016073234228941146
20050323,0.005579229231632499
20050324,1.3939343507127423E-5
20050325,0.001523704437706987
20050326,8.029606675807807E-4
20050327,9.370310576024677E-7
20050328,0.0010610266481054502
20050329,5.876260342416912E-4
20050330,0.001395689432789734
20050331,2.450950013708916E-4
20050401,8.56445452363839E-7
20050402,1.7046926750197144E-6
20050403,6.690682553898155E-4
20050404,0.014603774434249886
20050405,0.00945112309864726
20050406,0.0012008210028239999
20050407,0.0028723182113975297
20050408,0.0017421116063674358
20050409,1.9718615285923262E-6
20050410,4.1842775366430377E-7
20050411,4.220386381151689E-5
20050412,0.001644458903632801
20050413,3.523314068593333E-4
20050414,1.9773401475474257E-4
20050415,1.7034554409567118E-4
20050416,0.001019918959052695
20050417,1.912676556673306E-5
20050418,0.0
20050419,0.0012156711838355275
20050420,0.0040440118406232725
20050421,0.0012451062428936452
20050422,1.3304817118738501E-5
20050423,1.1842167392055007E-5
20050424,9.986287618322581E-5
20050425,8.661991716868465E-7
20050426,2.040825868510168E-8
20050427,4.5071402431163816E-4
20050428,1.773852962688612E-5
20050429,1.0261883500157893E-4
20050430,2.4763195470316424E-4
20050501,0.0011115660829582434
20050502,0.001905919514410994
20050503,8.264578464854323E-5
20050504,6.213191460652744E-4
20050505,7.378094747219097E-5
20050506,3.773631274852895E-4
20050507,0.007032645530924488
20050508,3.7813165738170753E-4
20050509,0.0
20050510,9.868570549939768E-5
20050511,0.005659376547598211
20050512,0.027424321430605317
20050513,0.01138338376326509
20050514,2.2333625394736046E-4
20050515,2.353496376777856E-4
20050516,0.004832345768725734
20050517,0.005509573850572558
20050518,0.002043069037114103
20050519,4.729472633410743E-4
20050520,1.2959846744674144E-5
20050521,1.4387765273217868E-8
20050522,0.0
20050523,1.7106532368416083E-6
20050524,2.0460852248004628E-5
20050525,5.989728258873222E-4
20050526,7.11682819863998E-6
20050527,4.2617333662064993E-7
20050528,1.2856692947361464E-6
20050529,1.3236817265683929E-8
20050530,1.716613766689079E-6
20050531,1.2933132556921185E-5
20050601,2.491023032725801E-6
20050602,4.6520023931052935E-7
20050603,2.6111531919024685E-6
20050604,8.52346317969932E-7
20050605,3.871301733632877E-5
20050606,3.523696509023871E-5
20050607,4.642641777099458E-7
20050608,1.546464764895018E-6
20050609,4.122895710701392E-5
20050610,8.942696626743298E-5
20050611,0.0052225945956268765
20050612,0.0034331578591780703
20050613,0.006854500115291125
20050614,0.013236128166598946
20050615,5.339434086951721E-7
20050616,2.3964563362145287E-6
20050617,8.52346317969932E-7
20050618,2.0034135223850313E-4
20050619,0.0019928832380851904
20050620,4.44566998808135E-4
20050621,3.5802352689073857E-4
20050622,0.002278426741762783
20050623,0.0010054892754652615
20050624,0.003355935546318506
20050625,0.0032557538294820353
20050626,9.331704609832297E-4
20050627,0.0032725019979346296
20050628,0.009009561147227011
20050629,0.05437391083804632
20050630,0.012286061332965285
20050701,3.615641664040739E-5
20050702,0.0011426239298007613
20050703,7.06521865858155E-7
20050704,8.881429051605076E-5
20050705,3.853504730284078E-6
20050706,8.762915885149765E-7
20050707,2.152786294118414E-6
20050708,4.821272982458531E-4
20050709,0.002079745417478128
20050710,0.0013856649808078323
20050711,9.268136315901324E-4
20050712,0.007723696909418185
20050713,0.0012547324243051081
20050714,5.490358450842511E-4
20050715,0.0012657441039130614
20050716,3.2684670815734795E-5
20050717,3.651327783509297E-7
20050718,8.571707649349077E-7
20050719,3.141581484513735E-6
20050720,0.0010106611557572753
20050721,5.333872949844475E-4
20050722,3.7005239630653572E-6
20050723,8.665056562764497E-7
20050724,2.6084462062240032E-5
20050725,2.067327967615792E-6
20050726,1.7748448247432343E-6
20050727,6.203514094465015E-7
20050728,3.993143110920323E-5
20050729,1.7257748368137982E-6
20050730,4.410743663640915E-7
20050731,3.0272749172424024E-6
20050801,3.0156246579412095E-8
20050802,0.0
20050803,4.164938069679453E-4
20050804,0.008103365534839237
20050805,4.9165963587042725E-8
20050806,4.3701533058992936E-7
20050807,0.0
20050808,8.583068797918258E-7
20050809,0.0
20050810,7.378899949203043E-4
20050811,9.072098205639302E-7
20050812,4.784918947809419E-7
20050813,1.5669262286314028E-8
20050814,0.0
20050815,4.932081576475162E-5
20050816,1.2874602930423862E-6
20050817,1.716613724056515E-6
20050818,8.681131475896109E-7
20050819,0.0011087813822804064
20050820,4.5956543469748915E-4
20050821,2.4950376880569665E-6
20050822,3.0267583325726308E-5
20050823,6.213165940387908E-7
20050824,3.003276747539993E-6
20050825,7.466025049134296E-7
20050826,2.654641147509429E-4
20050827,7.192078712199289E-5
20050828,8.807061204063129E-7
20050829,2.849527660673936E-7
20050830,7.701206313405718E-7
20050831,4.089190068483531E-4
20050901,0.002120844176404884
20050902,6.762841764599285E-4
20050903,0.031180602762457526
20050904,0.0025514858921115084
20050905,7.611556735984756E-4
20050906,2.7024072410174876E-4
20050907,0.0
20050908,8.654474754621333E-7
20050909,8.538449947081972E-7
20050910,9.882670550801487E-4
20050911,5.785435212891305E-4
20050912,1.8159143806137644E-4
20050913,1.434291153909114E-4
20050914,1.676475624058574E-4
20050915,2.8607172075156015E-6
20050916,0.016684326556377763
20050917,1.6550532213648267E-4
20050918,5.2525792780938485E-9
20050919,2.213656063022282E-4
20050920,4.382446119765524E-5
20050921,4.4820694711233955E-7
20050922,0.0
20050923,2.600783629725558E-5
20050924,1.1837952878584256E-4
20050925,5.225128629273574E-4
20050926,0.0076441819385405
20050927,0.007907549656603478
20050928,0.002634031895557254
20050929,5.318818498818058E-4
20050930,2.5745883396146567E-6
20051001,0.0
20051002,2.138904164894484E-6
20051003,2.118450832778539E-5
20051004,1.5872349107581228E-4
20051005,0.0
20051006,2.455176466638969E-5
20051007,7.728761932610239E-4
20051008,3.9448872724177913E-4
20051009,1.716613724056515E-6
20051010,1.7230703974746575E-6
20051011,2.40408683275286E-4
20051012,0.004558399158512116
20051013,0.0025701473908475926
20051014,0.006560961825274615
20051015,0.0024130028653583002
20051016,0.025145300642007734
20051017,0.0027515049837389146
20051018,0.0013474123664378279
20051019,0.0010648499324807147
20051020,0.002777317890226821
20051021,0.00529047968330074
20051022,8.232839402640054E-4
20051023,7.893798595902896E-5
20051024,0.010348184332093027
20051025,5.22839023339826E-4
20051026,2.5719942266029236E-5
20051027,0.004929488067672107
20051028,9.638648912033399E-5
20051029,2.749090750446659E-4
20051030,0.011668490290431956
20051031,0.014613670016282282
20051101,0.009186321625105243
20051102,2.1351091300558474E-4
20051103,1.6943816636007377E-4
20051104,0.006496726884914393
20051105,0.035210639287061404
20051106,9.128627373367977E-4
20051107,0.003974537596517779
20051108,0.0038886846528150393
20051109,0.0016412327785838004
20051110,0.0030000712106356396
20051111,4.593237189525295E-6
20051112,1.312951173776456E-4
20051113,6.267699105681429E-4
20051114,0.002048463218218317
20051115,0.004334252360090707
20051116,0.001335744642569906
20051117,2.0083270673424444E-4
20051118,9.22961410893233E-7
20051119,1.3902806445869242E-4
20051120,0.003355361149280625
20051121,0.0010045845575791766
20051122,0.011317412633526583
20051123,0.007309791009555093
20051124,0.0039369437617814374
20051125,0.009427766384627612
20051126,0.008983383977951589
20051127,0.02144744198676597
20051128,0.004159946308214606
20051129,0.001148182692459832
20051130,0.008050838038598311
20051201,0.00719620857486175
20051202,0.01128136379528927
20051203,2.1436325710055826E-6
20051204,8.52346317969932E-7
20051205,1.1385351819206535E-5
20051206,3.087237274228358E-4
20051207,9.080252983816452E-4
20051208,0.007121509435160059
20051209,8.042299921001624E-6
20051210,0.0017410285131812416
20051211,3.7259568068579243E-4
20051212,8.319911863514591E-5
20051213,0.002016265339243314
20051214,4.2221322471057453E-5
20051215,0.0028871540240491636
20051216,0.003460545814978014
20051217,0.003766555503657668
20051218,8.52346317969932E-7
20051219,4.351138045421976E-7
20051220,4.261732051702438E-7
20051221,8.642672355563263E-7
20051222,3.352508956432874E-4
20051223,3.4675151857456666E-4
20051224,1.583388035286177E-4
20051225,4.2017781598189085E-5
20051226,2.8939514335730675E-5
20051227,2.769636487424863E-4
20051228,0.012988067726139328
20051229,6.860240119020729E-4
20051230,2.590983282951384E-4
20051231,9.517431978547512E-7
20060101,2.472197698798314E-4
20060102,9.581931476672259E-5
20060103,0.0017167266900540317
20060104,0.0020567475805217846
20060105,0.004229155480234788
20060106,0.009756622439944702
20060107,0.01699776610797532
20060108,0.008740314222288395
20060109,0.00861332624625585
20060110,0.0038738934524833487
20060111,0.011370743359534636
20060112,0.00931176633825144
20060113,0.017629178687696655
20060114,0.0024329719334833287
20060115,0.0037678718288605595
20060116,6.200557585690023E-4
20060117,0.004858791335082123
20060118,0.007499325257447704
20060119,0.003057132638486929
20060120,0.001028841310437867
20060121,5.56816542481309E-5
20060122,3.5257563688121363E-7
20060123,1.0044004619196484E-6
20060124,0.003968847569791041
20060125,0.005671981542728115
20060126,6.775957295005573E-4
20060127,8.732788003882018E-5
20060128,1.5450567885315506E-5
20060129,1.5346695762984232E-5
20060130,3.8976327294777045E-4
20060131,5.110463762027495E-4
20060201,1.7949817222457469E-6
20060202,3.1814835813699237E-4
20060203,0.0013099134793275369
20060204,0.0025040500594085964
20060205,6.0224059458424205E-5
20060206,0.002597959518240374
20060207,0.0019779529130182012
20060208,2.112128028580478E-6
20060209,0.0016646510106948808
20060210,3.7603604560718426E-4
20060211,0.0012007360355849187
20060212,0.0028408688696954813
20060213,0.0026308542344400934
20060214,0.0031673294666996225
20060215,0.0049228599335691455
20060216,0.014564131028832195
20060217,5.455287663475822E-4
20060218,2.271986671743207E-4
20060219,9.673216022394183E-4
20060220,0.008901348957998252
20060221,0.004023650707375638
20060222,0.00454668678891342
20060223,0.0028823399666658375
20060224,8.868773318667911E-4
20060225,9.437489189933983E-5
20060226,0.005579560478735701
20060227,0.01696793368139446
20060228,0.007248519429012433
20060301,0.013550613236421311
20060302,0.006145966806117811
20060303,0.007804250056086929
20060304,0.004810658543140466
20060305,6.663351693536033E-4
20060306,4.267470335266977E-6
20060307,0.0036783308023059977
20060308,0.0012318152052301547
20060309,1.4121819597589089E-8
20060310,7.098677014777011E-4
20060311,7.968874524771948E-5
20060312,8.622890191546527E-7
20060313,1.2948842140758643E-6
20060314,7.033762655302209E-4
20060315,1.5542731375313057E-4
20060316,7.117926954533664E-5
20060317,0.001682092404035414
20060318,0.0031272879703289117
20060319,0.005868064097251952
20060320,0.006741960778708787
20060321,0.0028437625051498795
20060322,0.00282929739137518
20060323,0.0026717926790276285
20060324,0.005106618701217381
20060325,0.0018965576803843757
20060326,1.3988954784656865E-4
20060327,8.583068797918258E-7
20060328,1.51706951258214E-4
20060329,0.00147767406792967
20060330,0.012474059766295176
20060331,0.003974666544796805
20060401,1.635107922359902E-5
20060402,4.261732051702438E-7
20060403,7.61096618886701E-4
20060404,1.1029900415792583E-5
20060405,2.3380872110400868E-4
20060406,8.52346317969932E-7
20060407,4.410743663640915E-7
20060408,1.7172432649203984E-6
20060409,9.45208672842156E-7
20060410,3.1211963538849835E-6
20060411,2.576800909537269E-6
20060412,1.0048952389310082E-6
20060413,0.00996164556930855
20060414,0.0010435017172759254
20060415,1.4222816424539096E-4
20060416,3.996589191784701E-6
20060417,8.650498282647238E-7
20060418,5.243118064163337E-4
20060419,0.0028739809285524293
20060420,5.76239488578664E-4
20060421,9.27390226230775E-7
20060422,1.7195939676639682E-6
20060423,1.3078796759665673E-5
20060424,4.274080003655709E-4
20060425,4.3901069127564896E-4
20060426,1.2476118462384362E-4
20060427,1.8976007377454786E-5
20060428,1.3974065439477772E-4
20060429,6.779166488812917E-4
20060430,8.545577637929127E-4
20060501,3.268879086916416E-5
20060502,2.554549039654135E-5
20060503,0.0
20060504,3.0032398399271187E-6
20060505,1.7106532936850272E-6
20060506,1.7136334804490616E-6
20060507,8.52346317969932E-7
20060508,0.0
20060509,2.577701422978862E-6
20060510,4.996254631626465E-4
20060511,0.002263323712774578
20060512,6.318650143928408E-4
20060513,2.1961119360603313E-6
20060514,4.8498000545899766E-4
20060515,0.0017212885556761749
20060516,5.593692891856445E-6
20060517,1.1029182320897649E-7
20060518,1.3065200251252435E-5
20060519,1.2982624511506242E-5
20060520,1.9211349983085837E-4
20060521,4.257512183785721E-4
20060522,8.873032798863585E-4
20060523,1.423163489610023E-4
20060524,2.5684066233878304E-6
20060525,0.0
20060526,3.4669964041105736E-5
20060527,3.2822676555139987E-4
20060528,1.62735853418202E-4
20060529,2.9707330088637194E-4
20060530,3.4431461816371605E-6
20060531,8.523463748133508E-7
20060601,8.52346317969932E-7
20060602,9.560883494816682E-4
20060603,6.158232283336175E-4
20060604,1.8736938075980915E-4
20060605,6.339839887967591E-4
20060606,5.127563528294747E-4
20060607,5.704477919770538E-4
20060608,2.5144835973052405E-4
20060609,0.0012733750901451231
20060610,0.03536907824958602
20060611,0.0024636499649504807
20060612,1.0507622944939994E-8
20060613,5.028491827120933E-7
20060614,1.7071632782972301E-6
20060615,0.0
20060616,9.102579454456047E-6
20060617,1.6634820508402057E-4
20060618,1.3645016830780095E-4
20060619,6.501003645095963E-4
20060620,0.004203995999331926
20060621,0.004804435946163024
20060622,0.0013438420154473078
20060623,9.951721230950685E-4
20060624,3.480695031528685E-4
20060625,9.529942584515626E-6
20060626,1.006974656325583E-4
20060627,8.56983502785824E-8
20060628,0.0
20060629,8.837748234163162E-7
20060630,0.002492283117930014
20060701,2.0587139721390084E-6
20060702,5.533903844697647E-6
20060703,8.078474355356522E-4
20060704,0.002582414440393222
20060705,3.7761678160930475E-6
20060706,6.393553594982979E-7
20060707,0.0
20060708,1.287356073411042E-6
20060709,1.7253320834242913E-6
20060710,8.642672355563263E-7
20060711,3.877732524415478E-6
20060712,8.332027932162976E-5
20060713,5.067513070657052E-5
20060714,0.004823572515151013
20060715,0.01563499703729673
20060716,7.876051860087054E-4
20060717,0.0011994331078119954
20060718,0.006402200803388963
20060719,0.0016961657097209534
20060720,0.0014240206755669325
20060721,0.003247965599142085
20060722,0.0012079255549005002
20060723,0.0010757067401285206
20060724,0.006260955705338864
20060725,0.00506580916814422
20060726,9.522242119273203E-4
20060727,1.3779201207273403E-6
20060728,1.8654143597452005E-5
20060729,0.0
20060730,4.65486260514897E-6
20060731,1.2100914692514683E-6
20060801,4.261732051702438E-7
20060802,1.7086484831452253E-6
20060803,1.0852023714469067E-4
20060804,0.006944767588334545
20060805,0.006203575019019736
20060806,0.0023542528667131017
20060807,0.0013605793610879282
20060808,1.2875343727636943E-6
20060809,3.7180376474212863E-6
20060810,2.1915166485117324E-6
20060811,2.0058191587606383E-6
20060812,4.2722487917250956E-5
20060813,1.2694639798356122E-5
20060814,1.2874602930423862E-6
20060815,1.97487916662029E-4
20060816,1.2997366630699985E-6
20060817,8.663194725673521E-4
20060818,6.882285363351787E-4
20060819,1.4350790067620384E-5
20060820,4.4107436991680515E-7
20060821,1.2171966873103715E-7
20060822,0.0
20060823,4.262210047661671E-5
20060824,0.0019609466040349413
20060825,0.001624071030032854
20060826,0.0017977967276873027
20060827,1.940188782757214E-4
20060828,0.012009261049769973
20060829,0.010999661820421029
20060830,0.004857169896044575
20060831,5.725192152235157E-4
20060901,1.2716037134387138E-6
20060902,3.439085560330568E-6
20060903,0.0015880812462752546
20060904,2.4138157540380405E-6
20060905,1.2741011801153945E-6
20060906,0.004671350423390657
20060907,0.006087845039252124
20060908,2.5499488707434766E-4
20060909,0.012010444393057327
20060910,0.012137322167115348
20060911,0.010515686156121647
20060912,0.0010282579043113108
20060913,7.320389403380179E-6
20060914,1.7240521970052214E-6
20060915,1.3173852392426065E-6
20060916,4.779743974401267E-6
20060917,5.050555437331167E-6
20060918,4.351138045421976E-7
20060919,0.0
20060920,5.266145077446571E-4
20060921,2.033021383524277E-4
20060922,4.2319288695580326E-7
20060923,2.6663046757062437E-5
20060924,9.114631477147295E-6
20060925,0.0034957183172208963
20060926,0.0014871622700048117
20060927,0.006568645585626508
20060928,1.228249025019343E-4
20060929,1.9808372021400396E-4
20060930,5.3115579870318485E-5
20061001,1.2886207514384296E-6
20061002,2.664834508181898E-4
20061003,1.374575138271889E-4
20061004,2.1050899166630996E-6
20061005,4.914706486909242E-5
20061006,5.58522230186786E-4
20061007,1.7106531231547706E-6
20061008,0.002924492473363474
20061009,0.001115713804775502
20061010,3.863424245523137E-5
20061011,1.2847060167497726E-6
20061012,0.0
20061013,4.351138045421976E-7
20061014,3.2681772020965266E-6
20061015,0.008329419002306548
20061016,0.005208426269567479
20061017,7.885095555157814E-4
20061018,0.0020079441134402696
20061019,0.004068004621877726
20061020,0.016156722977494275
20061021,0.004891360918818844
20061022,9.310502530758877E-4
20061023,1.578217643899383E-6
20061024,8.52346317969932E-7
20061025,0.0012218002385336129
20061026,0.0032224302880676198
20061027,0.0024510611877198545
20061028,9.47262770056783E-5
20061029,7.341674154601783E-5
20061030,1.3093875000739016E-4
20061031,0.002932064327167994
20061101,0.0016431194437086462
20061102,0.010563816586151051
20061103,0.02700412664903658
20061104,0.03378461011996183
20061105,0.004438799313183612
20061106,0.0040344295173186506
20061107,0.007891872085827078
20061108,0.006904231929921148
20061109,8.758772934346691E-4
20061110,1.4345969248408697E-4
20061111,0.001268183251929837
20061112,8.280594281959433E-6
20061113,0.0017030819252476462
20061114,1.7072308553829776E-6
20061115,9.779347510339594E-4
20061116,0.0028836947130124837
20061117,9.976236741336274E-5
20061118,0.0
20061119,0.0
20061120,1.0369959353407668E-4
20061121,4.548652561335296E-5
20061122,2.622469305891303E-4
20061123,0.0018497059362134612
20061124,0.0013264312612737902
20061125,3.95472943808005E-5
20061126,0.003318374680604533
20061127,0.003413988116659192
20061128,0.004068010574751186
20061129,0.0032366515150134925
20061130,6.350241685770911E-6
20061201,0.002491451754487363
20061202,0.01856124588653385
20061203,0.008415789265657142
20061204,0.0010805518386769837
20061205,3.157338516579156E-5
20061206,1.0839966150547563E-6
20061207,3.6081315614744408E-6
20061208,3.18606346808218E-5
20061209,6.455836837220283E-5
20061210,8.52346317969932E-7
20061211,0.0015963358617710173
20061212,0.00493411540065197
20061213,0.0017524243881275469
20061214,0.0011705296059269094
20061215,0.012716794324918849
20061216,0.010183201134129924
20061217,5.578218204882955E-4
20061218,8.702277796146518E-7
20061219,4.934896437398958E-4
20061220,0.011307795031344221
20061221,0.006491409498709018
20061222,5.799178385332895E-5
20061223,2.0297013740970952E-4
20061224,0.008926805044391065
20061225,0.001325049590219167
20061226,1.2856823560645682E-6
20061227,3.765042545946484E-5
20061228,1.257924261760844E-4
20061229,0.004100922411657336
20061230,0.009556509789658028
20061231,0.005039822206515674
20070101,0.012300920219022689
20070102,0.009170542434881985
20070103,0.002136095539241212
20070104,0.001156965427798161
20070105,1.771690129653795E-5
20070106,3.5123277022463813E-6
20070107,5.822176453922008E-4
20070108,0.006976491136822869
20070109,6.413913883953417E-5
20070110,9.547780532576093E-6
20070111,9.442023185440303E-11
20070112,5.195408961993148E-4
20070113,0.003421398186491815
20070114,9.409002829027223E-4
20070115,1.0269274133508602E-4
20070116,8.667414488327011E-6
20070117,5.7311301524949215E-5
20070118,1.2525001188353382E-5
20070119,0.0
20070120,0.0
20070121,1.744706036608693E-7
20070122,0.004423580914248704
20070123,0.006924551747336391
20070124,0.02537210304732537
20070125,0.0027493367636839024
20070126,0.0026441532746613065
20070127,0.002108240966752108
20070128,1.3216973860883898E-6
20070129,1.1907783635513302E-4
20070130,1.585360552532442E-6
20070131,0.001184957536014618
20070201,0.001424013404459713
20070202,6.588921846383055E-4
20070203,7.023743587330694E-5
20070204,3.0769513757975766E-6
20070205,5.55316455574939E-6
20070206,4.71943436037433E-5
20070207,0.0066779424047422094
20070208,0.013239299091736455
20070209,0.007921195617716066
20070210,0.006582959633530175
20070211,0.010707780307395994
20070212,0.017930622578162896
20070213,0.007099710995607024
20070214,0.004451444181743527
20070215,0.004289725518675838
20070216,0.0038680543829395396
20070217,0.0012826086528739567
20070218,8.645077754931628E-4
20070219,4.922942537663666E-4
20070220,1.3809866151223083E-4
20070221,1.9832723833233693E-4
20070222,0.0016015440809197888
20070223,0.007860157999098238
20070224,0.0020167138349857987
20070225,0.020061929918690206
20070226,0.01841489916543379
20070227,0.007049212359428479
20070228,0.012967399525201364
20070301,0.032752025728357684
20070302,6.15161268138128E-5
20070303,3.745849927843665E-6
20070304,6.434710437557376E-4
20070305,0.0342789345394494
20070306,0.002641888125804029
20070307,0.005782475467958543
20070308,0.010005858909870545
20070309,9.428741869743764E-4
20070310,1.8957460499121543E-4
20070311,3.611065542420008E-4
20070312,0.0050714598376156855
20070313,0.0017531225240274891
20070314,4.361239522639411E-6
20070315,0.0
20070316,3.4272669040547044E-6
20070317,0.0108360683525331
20070318,0.0016731543885539423
20070319,6.479772687827577E-4
20070320,0.0056242211696508814
20070321,0.006480868422977963
20070322,4.329296873822772E-4
20070323,1.5628019591803046E-4
20070324,0.010902033089498681
20070325,0.007644238959327633
20070326,0.0015695800164717414
20070327,3.172597113733442E-4
20070328,4.351138045421976E-7
20070329,3.834564698710643E-4
20070330,1.712472283088573E-6
20070331,1.965575969563286E-4
20070401,7.498813987157295E-4
20070402,8.633397256643419E-7
20070403,8.279735063365242E-5
20070404,0.004178856401176901
20070405,0.003022470472249335
20070406,0.004437166277606165
20070407,0.003129751957392183
20070408,0.0018828496662911557
20070409,9.554917454139769E-4
20070410,1.879028048622029E-4
20070411,0.001099779845962639
20070412,4.617234910752998E-5
20070413,9.372061835090357E-7
20070414,1.71520042941506E-6
20070415,9.803278429371263E-5
20070416,0.001554507042614095
20070417,3.640204607982002E-4
20070418,7.753061553298447E-5
20070419,1.9863956023137834E-6
20070420,7.711018463581793E-4
20070421,2.3035905235241477E-4
20070422,0.004447634306450359
20070423,0.0016745493395707554
20070424,0.0029890197057146077
20070425,0.0027128335731861366
20070426,0.001858439688997817
20070427,0.021460008337200777
20070428,7.489945979218612E-4
20070429,1.911409152175017E-4
20070430,7.657148203429287E-4
20070501,1.7106577898865437E-6
20070502,2.4185148617759405E-8
20070503,0.0
20070504,8.523463748133508E-7
20070505,5.902013857819669E-9
20070506,1.1567193195887402E-5
20070507,4.806111902722255E-6
20070508,1.1847858186759686E-6
20070509,0.006753861588655837
20070510,0.003453185362102805
20070511,1.743772684099962E-4
20070512,1.7488408109168975E-4
20070513,1.1919800853570066E-4
20070514,4.388962172370835E-4
20070515,6.470300442333214E-4
20070516,0.0015529004335480278
20070517,0.004275470017362727
20070518,0.008630820665049612
20070519,7.497792959530701E-6
20070520,2.510678927023745E-8
20070521,4.4022787623383134E-6
20070522,2.5822735096880933E-6
20070523,1.788140480130096E-8
20070524,2.5935578946700844E-6
20070525,1.2743390912571692E-6
20070526,1.1500174367390847E-6
20070527,9.541687566232118E-7
20070528,1.7687358924890516E-5
20070529,0.0016254141817589138
20070530,4.235993810435331E-5
20070531,8.553265615773853E-7
20070601,1.3792322622033489E-6
20070602,5.282870635552914E-4
20070603,0.0017919121112000983
20070604,1.7104953085324078E-4
20070605,9.271904949355037E-4
20070606,0.008007205469191604
20070607,0.02149361402118569
20070608,0.007304990185934719
20070609,0.002246998463645248
20070610,9.257589643673586E-4
20070611,1.4482993368186256E-5
20070612,2.3926671134565315E-5
20070613,1.4781544878775597E-6
20070614,1.4425447786276977E-4
20070615,0.0022859725605591428
20070616,0.001752179030015838
20070617,0.003328701031555599
20070618,0.014012605161676281
20070619,0.002343096907904551
20070620,1.0616295900561E-4
20070621,6.213883014695989E-5
20070622,2.590751597938855E-6
20070623,1.354798393521102E-4
20070624,8.688666328536465E-4
20070625,0.013829786354126324
20070626,9.794541330841715E-4
20070627,0.0020919071352598737
20070628,0.0029871220111473006
20070629,5.357679743291766E-4
20070630,1.1577914041102394E-4
20070701,6.545970622529391E-5
20070702,1.7119676946304775E-6
20070703,4.3059900114516494E-5
20070704,4.1427397525938567E-4
20070705,0.001494996416977358
20070706,1.6750150629704934E-5
20070707,6.583470343400372E-4
20070708,0.0026212496990696095
20070709,0.00456424593355957
20070710,2.605573762922932E-4
20070711,1.1415319179571358E-4
20070712,1.9099276246735486E-5
20070713,7.547123919015562E-6
20070714,1.1561862252202383E-6
20070715,1.4409194091224245E-6
20070716,8.598826460166296E-7
20070717,7.387907444486556E-5
20070718,3.686176058515673E-6
20070719,1.314839191944737E-6
20070720,3.2632322740887195E-4
20070721,3.432866528844196E-4
20070722,1.7362828128891797E-4
20070723,1.326782959782066E-6
20070724,1.7107609551203495E-6
20070725,5.968206187184204E-6
20070726,9.474096089594021E-8
20070727,8.706706790740045E-4
20070728,0.0
20070729,0.0
20070730,4.261732051702438E-7
20070731,1.2814998058274796E-6
20070801,8.573917398280173E-7
20070802,1.07382645941512E-5
20070803,0.001052263805384444
20070804,2.119643921976954E-6
20070805,5.018231118302225E-5
20070806,8.70227722771233E-7
20070807,4.4258251818973804E-7
20070808,2.2670292310067452E-9
20070809,0.0
20070810,1.2755393754559918E-6
20070811,2.586176606200752E-8
20070812,1.8307257005112784E-6
20070813,9.199916768716793E-4
20070814,8.675060155605049E-4
20070815,0.001159269383216934
20070816,0.0037696384685179302
20070817,1.7408712642358028E-5
20070818,0.0010069810927484507
20070819,0.026771466872756243
20070820,0.066056307679689
20070821,0.0034061484139443652
20070822,0.005289428848067544
20070823,0.002535404334992717
20070824,0.0013564236419644443
20070825,0.0013181491026423944
20070826,1.5171697548168633E-5
20070827,8.583068620282575E-7
20070828,8.52346317969932E-7
20070829,8.941502178940863E-5
20070830,8.583847876549381E-7
20070831,6.83107895037936E-7
20070901,1.7497691931405378E-4
20070902,1.4795836536446449E-6
20070903,0.009229383265249743
20070904,0.004839314368612236
20070905,0.005962866133968121
20070906,0.005464398474258066
20070907,0.0029447773757639135
20070908,0.004410314275880985
20070909,7.394191133347733E-4
20070910,4.414253967155481E-5
20070911,4.909615285433898E-4
20070912,0.0
20070913,9.458634690961978E-5
20070914,5.557404041445054E-4
20070915,4.3544709077091907E-7
20070916,2.0564374068063147E-6
20070917,4.272588517104354E-4
20070918,2.960811746522842E-5
20070919,3.459553773120806E-5
20070920,8.107182598605596E-4
20070921,3.1117483961765226E-4
20070922,0.008050857905859556
20070923,5.373050736697558E-7
20070924,2.1380842554208357E-6
20070925,1.1575706555533615E-4
20070926,8.945746826348156E-4
20070927,1.2885645490515933E-4
20070928,8.52346317969932E-7
20070929,1.346587747570267E-6
20070930,-1.1508199902087578E-8
20071001,8.70227722771233E-7
20071002,8.52346317969932E-7
20071003,4.1160381249769024E-5
20071004,2.560626780054573E-5
