YYYY-MM-DD,Q,model output
2018-01-12,2.752,225.6892020794899
2018-01-13,3.608,229.959873113223
2018-01-14,2.694,243.8737378575292
2018-01-15,2.106,241.27900755536368
2018-01-16,1.662,238.71435161041313
2018-01-17,1.385,236.17942052911943
2018-01-18,1.183,233.67386887901452
2018-01-19,1.013,231.1973552415369
2018-01-20,0.868,228.74954216539652
2018-01-21,0.782,226.33009612048113
2018-01-22,0.661,223.93868745229872
2018-01-23,0.552,221.57499033694842
2018-01-24,0.474,220.42887187786883
2018-01-25,0.395,220.26415063888254
2018-01-26,0.349,225.40987267853168
2018-01-27,0.339,242.83402333062958
2018-01-28,0.315,249.91744219449652
2018-01-29,0.3,247.25280154001453
2018-01-30,0.267,244.61904735781957
2018-01-31,0.242,242.01582071998496
2018-02-01,0.227,239.44276686926602
2018-02-02,0.213,248.24832857863802
2018-02-03,0.205,246.04837595779418
2018-02-04,0.225,246.44240441969268
2018-02-05,0.254,243.81809678480175
2018-02-06,0.35,241.2242067715441
2018-02-07,0.388,238.77842017042715
2018-02-08,1.909,236.24294044327328
2018-02-09,2.103,233.7368460767572
2018-02-10,1.684,233.8768507955814
2018-02-11,1.308,234.2540960645896
2018-02-12,1.009,234.71930337606506
2018-02-13,0.823,235.0423753933943
2018-02-14,0.714,233.77761871130136
2018-02-15,0.609,231.5062531930497
2018-02-16,0.497,229.05508218518693
2018-02-17,0.408,226.6323166777781
2018-02-18,0.349,224.23762657357048
2018-02-19,0.313,221.87068561101032
2018-02-20,0.283,221.91401710590165
2018-02-21,0.279,222.43631312960144
2018-02-22,0.267,220.71922123087433
2018-02-23,0.247,218.39305770194125
2018-02-24,0.23,216.09384635366735
2018-02-25,0.222,213.82127455455483
2018-02-26,0.233,246.74728488951556
2018-02-27,0.871,245.70439788260737
2018-02-28,2.52,243.0888216645306
2018-03-01,3.384,240.50356129862556
2018-03-02,6.342,237.94826449075933
2018-03-03,4.914,235.42258304037932
2018-03-04,3.702,232.92617279295348
2018-03-05,3.198,281.94415422919394
2018-03-06,2.963,295.93883197852495
2018-03-07,5.984,293.73092818477664
2018-03-08,34.65,292.71183552812346
2018-03-09,36.066,289.5516436652627
2018-03-10,26.992,286.4280957554519
2018-03-11,19.742,283.3407659795348
2018-03-12,15.552,280.28923346611805
2018-03-13,12.346,277.27308223408824
2018-03-14,9.908,274.29190113579654
2018-03-15,8.148,271.3452838009032
2018-03-16,6.777,268.4328285808749
2018-03-17,5.715,265.5541384941263
2018-03-18,5.01,262.7088211717992
2018-03-19,4.428,259.89648880417155
2018-03-20,3.88,257.116758087689
2018-03-21,3.519,268.09233873540165
2018-03-22,13.121,278.87212443277224
2018-03-23,324.196,355.32760480743593
2018-03-24,693.18,351.4458390855198
2018-03-25,327.775,347.6050528354814
2018-03-26,146.779,366.80489120125293
2018-03-27,83.745,364.0677078229772
2018-03-28,54.652,360.0805940236657
2018-03-29,39.712,356.1397311850085
2018-03-30,30.861,352.2445818783249
2018-03-31,24.951,348.39461491922174
2018-04-01,20.813,344.5893052950488
2018-04-02,17.849,340.8281340931996
2018-04-03,15.648,337.1105884302423
2018-04-04,14.166,337.97074710746153
2018-04-05,13.543,334.286355668911
2018-04-06,12.201,330.64469749726925
2018-04-07,11.094,327.04527603629856
2018-04-08,10.021,323.4876004992015
2018-04-09,9.166,319.97118580159366
2018-04-10,8.328,316.4955524952547
2018-04-11,7.625,313.06776843907403
2018-04-12,7.037,309.6721936516593
2018-04-13,6.545,306.3159960990294
2018-04-14,6.173,303.040605639175
2018-04-15,5.811,310.0327544332757
2018-04-16,5.421,306.6724001947777
2018-04-17,5.113,303.3510137502058
2018-04-18,5.285,300.1256126366332
2018-04-19,5.069,296.8801416663334
2018-04-20,4.973,303.32204326895896
2018-04-21,5.207,300.03952910426864
2018-04-22,5.746,296.7950780796418
2018-04-23,6.453,298.1476684437321
2018-04-24,5.984,294.9251633750803
2018-04-25,5.741,300.10469779613453
2018-04-26,5.514,296.8775987794888
2018-04-27,5.347,295.0844321929338
2018-04-28,5.525,291.8974648322863
2018-04-29,9.209,288.7474501432096
2018-04-30,13.744,285.6339587388095
2018-05-01,12.015,282.5565662212386
2018-05-02,11.117,283.7680337958187
2018-05-03,10.454,281.9133541792672
2018-05-04,8.996,279.0686125652753
2018-05-05,7.953,284.562093329166
2018-05-06,7.145,281.69509902414813
2018-05-07,6.469,278.66339450539436
2018-05-08,5.964,275.66683833210556
2018-05-09,5.54,275.31593768536203
2018-05-10,5.186,272.35819231886654
2018-05-11,4.948,269.43473586764986
2018-05-12,4.637,266.5451698969196
2018-05-13,4.342,263.6891006013215
2018-05-14,4.157,260.8914216190174
2018-05-15,4.108,258.10088913737985
2018-05-16,5.249,255.3427025645897
2018-05-17,8.762,252.93414768834617
2018-05-18,7.024,250.23584766039684
2018-05-19,6.025,247.56882179779427
2018-05-20,5.488,244.9327066945073
2018-05-21,5.141,242.32714316698534
2018-05-22,4.845,239.75177620510252
2018-05-23,4.604,237.20625492367148
2018-05-24,4.322,234.69023251452018
2018-05-25,4.151,232.2033661991258
2018-05-26,4.043,229.74531718179858
2018-05-27,3.865,227.31575060340975
2018-05-28,3.763,225.3683533000557
2018-05-29,3.636,226.58011291590316
2018-05-30,3.562,224.2642959968305
2018-05-31,3.491,221.89823080775446
2018-06-01,3.386,219.65210916096873
2018-06-02,3.389,217.3394801164781
2018-06-03,4.205,217.132325027852
2018-06-04,4.08,214.84888425303026
2018-06-05,5.156,212.6306701190327
2018-06-06,11.428,211.86064165958373
2018-06-07,10.174,223.79547495976888
2018-06-08,10.276,221.4348138560895
2018-06-09,12.903,222.12780724887477
2018-06-10,13.2,219.78646323924494
2018-06-11,12.264,217.9286298652287
2018-06-12,11.422,218.5543096781675
2018-06-13,12.884,217.19485384722896
2018-06-14,12.978,219.69390245841626
2018-06-15,11.393,217.38074031383462
2018-06-16,10.191,215.0943769807861
2018-06-17,9.169,212.8345010540323
2018-06-18,8.182,210.6008047466711
2018-06-19,7.474,212.5102018872273
2018-06-20,7.095,210.33164975628182
2018-06-21,8.43,208.126936940384
2018-06-22,23.814,207.10902770732494
2018-06-23,19.968,204.94164097671685
2018-06-24,16.969,202.799359131805
2018-06-25,14.5,200.68189044979152
2018-06-26,12.866,198.5889465975436
2018-06-27,11.614,196.52024259221218
2018-06-28,10.599,195.5118640245282
2018-06-29,9.898,193.47879184225644
2018-06-30,9.26,191.49588528893162
2018-07-01,8.964,189.50931902369763
2018-07-02,8.479,190.9572519936901
2018-07-03,8.294,201.48842265216143
2018-07-04,8.161,199.38607615375523
2018-07-05,9.33,197.30807885767723
2018-07-06,9.689,195.25414782112637
2018-07-07,9.132,193.22400338896585
2018-07-08,8.693,191.2173691555264
2018-07-09,7.914,189.23397192685354
2018-07-10,7.327,187.27354168339363
2018-07-11,6.886,185.33581154311292
2018-07-12,6.501,183.4205177250457
2018-07-13,6.146,181.92747029739752
2018-07-14,5.882,180.05163557601713
2018-07-15,5.578,178.197517937452
2018-07-16,5.324,176.36486502309032
2018-07-17,5.089,174.55342740665213
2018-07-18,4.851,172.76295856012072
2018-07-19,4.686,170.99321482007016
2018-07-20,4.502,169.24395535438336
2018-07-21,4.28,168.61975704798456
2018-07-22,3.987,166.8979592373628
2018-07-23,3.842,165.46564050686968
2018-07-24,3.626,163.78034342036094
2018-07-25,3.499,162.11454932467618
2018-07-26,3.381,160.61900443486056
2018-07-27,3.298,158.98979033653856
2018-07-28,3.177,157.43372282671837
2018-07-29,3.044,156.70049551837832
2018-07-30,2.977,155.1166100172497
2018-07-31,2.884,153.55104908113117
2018-08-01,2.832,152.11596702384836
2018-08-02,2.808,150.58511742000266
2018-08-03,2.826,149.0849144914687
2018-08-04,2.726,147.58912558335243
2018-08-05,2.597,146.1106375243817
2018-08-06,2.527,144.7020679721526
2018-08-07,2.585,143.4906463922874
2018-08-08,2.658,142.05955319283697
2018-08-09,2.708,140.64500905561275
2018-08-10,3.322,139.2468216736597
2018-08-11,3.401,137.86480097465304
2018-08-12,2.91,136.71625669222135
2018-08-13,3.04,135.3634896723836
2018-08-14,3.044,134.02636153551396
2018-08-15,2.871,132.70469055106042
2018-08-16,2.611,131.39829710021857
2018-08-17,2.336,130.18387994251898
2018-08-18,2.22,129.28896734666375
2018-08-19,2.055,129.985408373769
2018-08-20,1.899,130.36637245916955
2018-08-21,1.726,130.0006909186613
2018-08-22,1.607,128.72545812558437
2018-08-23,1.522,127.46496335810396
2018-08-24,1.468,126.21903535303962
2018-08-25,1.474,130.87797395717692
2018-08-26,1.444,140.5308021497779
2018-08-27,1.502,139.49941056110907
2018-08-28,1.597,138.11409656916035
2018-08-29,1.768,136.7448002446091
2018-08-30,2.821,135.3913354513873
2018-08-31,2.718,134.0535182163942
2018-09-01,2.798,132.73116670436542
2018-09-02,2.628,131.424101193034
2018-09-03,2.334,130.13214404857982
2018-09-04,3.19,129.849603283879
2018-09-05,4.122,128.5758270249983
2018-09-06,3.683,127.31677231230188
2018-09-07,3.753,127.65013098632201
2018-09-08,4.864,127.21013763252975
2018-09-09,4.504,125.9668214722291
2018-09-10,4.319,124.73787294876819
2018-09-11,4.161,123.5231250996149
2018-09-12,3.698,122.32241290243564
2018-09-13,3.327,125.58892532303442
2018-09-14,3.041,124.7563462957514
2018-09-15,2.789,123.54129131215076
2018-09-16,2.547,122.34027568234198
2018-09-17,2.379,121.15313625774014
2018-09-18,2.169,119.97971178565253
2018-09-19,1.972,118.81984288725016
2018-09-20,1.836,117.67337203579558
2018-09-21,1.649,121.33210779240474
2018-09-22,1.513,120.15651506840187
2018-09-23,1.443,122.5292971506335
2018-09-24,1.331,126.38756962046743
2018-09-25,1.368,126.18747503664595
2018-09-26,1.398,124.95560138908627
2018-09-27,1.563,129.3646816153044
2018-09-28,1.865,128.09599633158652
2018-09-29,3.048,126.84197419607796
2018-09-30,2.686,125.60244480744221
2018-10-01,2.499,124.37723974453709
2018-10-02,2.187,123.16619254340672
2018-10-03,1.901,121.96913867454096
2018-10-04,1.697,125.98457051073187
2018-10-05,1.651,129.64592029176868
2018-10-06,1.937,129.44895301085873
2018-10-07,3.177,128.17910949492614
2018-10-08,27.111,126.92394287668377
2018-10-09,18.758,125.68328259300962
2018-10-10,12.814,126.87307021931571
2018-10-11,10.775,135.73602006776497
2018-10-12,11.91,135.09489920707983
2018-10-13,18.683,133.92266951371232
2018-10-14,19.727,132.60092647299504
2018-10-15,18.925,131.29446378457862
2018-10-16,23.002,130.0031038704229
2018-10-17,24.404,128.72667121610527
2018-10-18,28.399,153.1082896450585
2018-10-19,79.65,155.49665363247422
2018-10-20,73.224,153.92514642087312
2018-10-21,51.909,186.56214189807318
2018-10-22,44.8,185.38538299265983
2018-10-23,33.167,183.46787217716584
2018-10-24,27.061,181.5725664310049
2018-10-25,21.657,182.4671724205302
2018-10-26,17.494,180.58345264487508
2018-10-27,14.953,178.72154523708372
2018-10-28,12.976,176.95479436600152
2018-10-29,11.24,175.74734841262583
2018-10-30,9.978,173.94143320889512
2018-10-31,9.157,172.1564261599256
2018-11-01,8.343,170.39208427993736
2018-11-02,7.442,168.7235169884117
2018-11-03,6.618,171.3559882776146
2018-11-04,6.132,169.6413075956919
2018-11-05,5.778,168.2804153913762
2018-11-06,4.993,167.15160157914414
2018-11-07,4.614,165.76865926359878
2018-11-08,4.427,180.65401684103406
2018-11-09,4.235,178.79125680884906
2018-11-10,4.026,177.0184239039179
2018-11-11,6.18,175.19775871618225
2018-11-12,5.039,173.39817321381227
2018-11-13,4.002,171.64897074907614
2018-11-14,3.521,170.60094049087485
2018-11-15,3.217,169.3736750286124
2018-11-16,2.984,172.0281839133194
2018-11-17,2.831,170.26527962448245
2018-11-18,2.811,168.52278376255776
2018-11-19,3.744,166.80045914796702
2018-11-20,4.215,165.0980713573419
2018-11-21,3.626,176.33773533378732
2018-11-22,3.576,190.73749428627042
2018-11-23,3.608,188.7579420794837
2018-11-24,3.393,186.80131621510014
2018-11-25,4.671,184.8673502526205
2018-11-26,4.144,182.95578084774607
2018-11-27,3.855,181.06634771640427
2018-11-28,4.009,184.23440592678438
2018-11-29,3.779,183.7821824775177
2018-11-30,3.183,181.88317766933707
2018-12-01,3.777,180.00616311217925
2018-12-02,8.175,178.15088324353948
2018-12-03,5.733,176.31708547072307
2018-12-04,4.393,174.6823981284908
2018-12-05,3.676,173.99944830356583
2018-12-06,3.239,172.2137123721581
2018-12-07,2.931,170.44865031828826
2018-12-08,2.71,168.7040218766926
2018-12-09,2.86,166.9795895741783
2018-12-10,2.821,165.32018887387744
2018-12-11,2.278,164.1192868332397
2018-12-12,2.219,168.1403671925111
2018-12-13,2.262,167.31984814504057
2018-12-14,1.939,174.68210556632474
2018-12-15,6.123,183.08854947070887
2018-12-16,40.752,184.87332409321883
2018-12-17,44.829,192.67531996795918
2018-12-18,34.458,190.67329137133848
2018-12-19,21.458,188.6944504177786
2018-12-20,14.645,201.66207033691754
2018-12-21,12.597,212.8937578518697
2018-12-22,11.765,215.76018462189245
2018-12-23,9.519,218.91936772038102
2018-12-24,8.295,216.8245813122828
2018-12-25,6.981,214.64727784308658
2018-12-26,6.125,212.39087034646883
2018-12-27,5.753,210.16055661389214
2018-12-28,4.899,207.95608339481953
2018-12-29,3.983,205.7771503849334
2018-12-30,3.238,203.62346076957203
2018-12-31,2.69,201.49472118318394
2019-01-01,2.227,204.65342939225653
2019-01-02,1.859,202.65061209610565
2019-01-03,1.589,200.53315241407267
2019-01-04,1.449,198.9596091672558
2019-01-05,2.369,196.8849058100084
2019-01-06,2.186,194.8342345108514
2019-01-07,1.665,198.80696156437944
2019-01-08,1.475,196.73403542949572
2019-01-09,1.243,194.68512068180627
2019-01-10,1.189,194.65147693394763
2019-01-11,1.319,195.8599516760471
2019-01-12,1.387,211.1865788975516
2019-01-13,2.964,208.97029071237952
2019-01-14,3.236,206.77967993128954
2019-01-15,2.583,204.6144481461343
2019-01-16,2.763,203.0069293888825
2019-01-17,2.033,201.71142481637327
2019-01-18,1.541,199.61871823646152
2019-01-19,1.33,197.53644171299263
2019-01-20,1.197,199.78052864205492
2019-01-21,1.013,203.52047790458468
2019-01-22,0.966,208.5392253851333
2019-01-23,0.88,211.90925250253483
2019-01-24,1.002,218.06953093645205
2019-01-25,1.331,215.77356516315018
2019-01-26,1.788,213.5042025864077
2019-01-27,2.518,211.2749007424213
2019-01-28,1.881,213.6185333057634
2019-01-29,1.632,211.55734028876375
2019-01-30,1.279,209.4097922842439
2019-01-31,1.595,209.45519007620538
2019-02-01,1.737,214.07678180777378
2019-02-02,1.371,221.62259267828995
2019-02-03,1.175,220.3140580505596
2019-02-04,0.951,217.99214907925875
2019-02-05,0.911,215.69714463597754
2019-02-06,0.812,213.42873205555784
2019-02-07,0.714,212.1694758653521
2019-02-08,0.856,209.94193765785428
2019-02-09,1.067,218.19237245553737
2019-02-10,0.823,227.16183758740212
2019-02-11,0.601,224.76064661735876
2019-02-12,0.471,222.38728138928377
2019-02-13,0.369,220.04141853438205
2019-02-14,0.31,226.1183242752522
2019-02-15,0.292,223.72925264687586
2019-02-16,0.359,221.36786585719145
2019-02-17,0.444,219.03384217519084
2019-02-18,0.465,216.72686360842957
2019-02-19,0.386,214.4466158595898
2019-02-20,0.321,212.5984288539649
2019-02-21,0.283,218.7268947659823
2019-02-22,0.323,221.6096509876011
2019-02-23,0.37,219.74725264092197
2019-02-24,0.69,218.60078412998598
2019-02-25,0.603,216.52260721964302
2019-02-26,0.729,214.24476282392706
2019-02-27,3.452,212.01104343975936
2019-02-28,3.814,209.78547056367677
2019-03-01,2.837,210.7969640503942
2019-03-02,2.204,208.58546261630931
2019-03-03,1.892,206.39958230957438
2019-03-04,1.638,204.23902538093486
2019-03-05,1.326,202.1034975410567
2019-03-06,1.061,199.9927079203266
2019-03-07,0.963,210.20449083793326
2019-03-08,1.098,207.9998750146924
2019-03-09,1.044,205.82080026545043
2019-03-10,1.16,225.4739330567628
2019-03-11,1.315,224.42100245796476
2019-03-12,1.486,227.43309264590678
2019-03-13,1.922,225.02893349708364
2019-03-14,1.731,222.85551716792978
2019-03-15,1.761,221.50500561525243
2019-03-16,1.812,219.92686115398377
2019-03-17,1.837,226.90644342252745
2019-03-18,1.546,231.07497624645345
2019-03-19,1.535,229.39841052618564
2019-03-20,2.591,226.9715251168203
2019-03-21,5.998,224.57276352922096
2019-03-22,4.264,222.42116600433818
2019-03-23,3.619,229.3644647877643
2019-03-24,3.409,231.8296326769136
2019-03-25,3.177,232.52968612540096
2019-03-26,6.146,248.70214902409262
2019-03-27,5.305,264.94520099344936
2019-03-28,4.118,265.78443953003574
2019-03-29,3.251,262.9360231242696
2019-03-30,2.941,287.4688427230415
2019-03-31,2.933,285.0843470126771
2019-04-01,3.99,282.0123073760877
2019-04-02,13.285,279.50328541755175
2019-04-03,8.563,276.495958658311
2019-04-04,7.072,273.5235000198565
2019-04-05,6.268,270.6227002532446
2019-04-06,6.396,267.7183352545584
2019-04-07,5.295,264.8476418946341
2019-04-08,4.723,262.01022888724526
2019-04-09,4.404,259.20570949275526
2019-04-10,3.981,258.04859674213344
2019-04-11,3.493,255.29000655884116
2019-04-12,3.118,252.56339399069472
2019-04-13,2.816,249.8683874355868
2019-04-14,2.836,247.2046196093047
2019-04-15,2.684,244.57172749536423
2019-04-16,2.405,243.03918112130356
2019-04-17,2.32,240.61454427466074
2019-04-18,2.297,238.05803569765771
2019-04-19,2.216,235.5311563855197
2019-04-20,2.125,233.28624659909795
2019-04-21,2.181,230.8146685955094
2019-04-22,2.095,229.1361180459761
2019-04-23,1.905,228.44261640121084
2019-04-24,1.735,243.5588644597158
2019-04-25,1.687,241.36659889640902
2019-04-26,1.604,238.83262476794133
2019-04-27,1.475,237.27091167671588
2019-04-28,1.361,237.14966378397676
2019-04-29,1.272,234.65754343730745
2019-04-30,1.203,233.0759397755117
2019-05-01,1.123,242.97789683143665
2019-05-02,1.042,241.34823683452677
2019-05-03,1.046,238.80227798650608
2019-05-04,1.081,269.0539763937315
2019-05-05,1.223,266.16803420143884
2019-05-06,1.227,263.31554894649844
2019-05-07,1.327,260.49613184220175
2019-05-08,1.725,257.7093986193491
2019-05-09,2.361,254.95496947376566
2019-05-10,1.892,252.23246901442562
2019-05-11,1.617,249.5415262121802
2019-05-12,1.469,246.88177434908076
2019-05-13,1.403,244.25285096829052
2019-05-14,1.351,241.65439782457864
2019-05-15,1.252,239.08606083538876
2019-05-16,1.15,236.54749003247662
2019-05-17,1.045,234.0383395141092
2019-05-18,0.998,231.55826739781904
2019-05-19,0.93,229.10693577370768
2019-05-20,0.875,226.68401037726605
2019-05-21,0.831,224.2891613893527
2019-05-22,0.78,221.9220625429677
2019-05-23,0.8,219.58239136225578
2019-05-24,0.899,217.26982911845963
2019-05-25,0.853,215.4398408033989
2019-05-26,0.766,213.17527418775884
2019-05-27,0.688,210.93694373666176
2019-05-28,0.605,208.7245445664079
2019-05-29,0.573,206.53777533600393
2019-05-30,0.574,204.37633820600294
2019-05-31,0.549,202.23993879782182
2019-06-01,0.531,200.128286153532
2019-06-02,0.541,198.04109269611658
2019-06-03,0.552,196.13318332342513
2019-06-04,0.524,194.09226163575516
2019-06-05,0.613,193.55470684504834
2019-06-06,0.665,191.54364428339426
2019-06-07,0.722,189.55587196724173
2019-06-08,2.874,194.0061838865312
2019-06-09,4.319,204.79069814460394
2019-06-10,3.167,202.6494702682016
2019-06-11,2.553,200.5330452839506
2019-06-12,2.378,198.4411349625603
2019-06-13,2.349,196.37345407869114
2019-06-14,2.119,195.432937834351
2019-06-15,1.937,193.77292333049922
2019-06-16,1.759,194.67442865079872
2019-06-17,1.591,194.57750922695402
2019-06-18,1.482,192.55456379751962
2019-06-19,1.334,190.55504672146995
2019-06-20,1.378,188.5786857416818
2019-06-21,1.319,186.6252117646697
2019-06-22,1.283,184.69435882382942
2019-06-23,1.405,182.78586404310803
2019-06-24,1.479,181.34139312435934
2019-06-25,1.405,179.47171971688726
2019-06-26,1.33,177.79424630821288
2019-06-27,1.324,175.96564007345808
2019-06-28,1.598,174.1582038014679
2019-06-29,2.303,172.37169147786116
2019-06-30,2.207,170.6058599469923
2019-07-01,2.104,168.86046887873673
2019-07-02,1.936,167.22514834470368
2019-07-03,1.856,165.51888739445693
2019-07-04,1.801,163.83237464000644
2019-07-05,1.784,162.16538058825137
2019-07-06,1.827,160.51767841287165
2019-07-07,1.87,158.88904392334334
2019-07-08,2.542,163.9213950202738
2019-07-09,5.204,165.2263734859024
2019-07-10,5.082,163.54318186101588
2019-07-11,4.956,161.87947043631817
2019-07-12,5.279,160.23501283227935
2019-07-13,4.621,158.60958529997978
2019-07-14,4.199,157.0303436227232
2019-07-15,3.798,155.44199807713935
2019-07-16,3.392,153.87203052296007
2019-07-17,3.141,152.32022738875955
2019-07-18,2.957,154.6327940845587
2019-07-19,2.635,153.1677712270307
2019-07-20,2.462,151.62408176407976
2019-07-21,2.284,150.09825138854183
2019-07-22,2.101,148.59007255858893
2019-07-23,1.972,150.06398515022153
2019-07-24,1.882,148.55617404500748
2019-07-25,1.745,147.1253441743145
2019-07-26,1.642,145.65152515883662
2019-07-27,1.577,145.60004571633428
2019-07-28,1.544,144.14385410859367
2019-07-29,1.426,142.70450482585633
2019-07-30,1.318,141.28180214125447
2019-07-31,1.266,143.08612847006958
2019-08-01,1.29,141.65897530698297
2019-08-02,1.264,140.7147004210648
2019-08-03,1.237,139.56660361866741
2019-08-04,1.188,138.18014273631843
2019-08-05,1.336,136.80971388872666
2019-08-06,1.522,135.4551307647355
2019-08-07,1.341,134.11620921825948
2019-08-08,1.169,132.86362606793818
2019-08-09,1.114,131.6799632614018
2019-08-10,1.063,130.3846812361869
2019-08-11,0.971,133.01495108796607
2019-08-12,0.872,136.94477828009394
2019-08-13,0.781,135.58850193233684
2019-08-14,0.759,134.24790702222538
2019-08-15,0.682,132.9228113115815
2019-08-16,0.661,131.61303467998476
2019-08-17,0.795,130.36897727463412
2019-08-18,0.914,130.19751430213347
2019-08-19,0.892,131.5346885066402
2019-08-20,0.816,130.87163931385595
2019-08-21,0.757,129.5855074975601
2019-08-22,0.69,128.31424203552274
2019-08-23,0.824,127.05767016097998
2019-08-24,0.843,125.81562111488076
2019-08-25,0.792,124.5879261225588
2019-08-26,0.736,123.6651378118701
2019-08-27,0.701,122.46228776027523
2019-08-28,0.63,121.27333622323741
2019-08-29,0.554,120.0981216812167
2019-08-30,0.554,118.93648449170244
2019-08-31,0.575,120.6539428336202
2019-09-01,0.544,119.48582869229209
2019-09-02,0.519,118.33120945914555
2019-09-03,0.471,117.18992830451654
2019-09-04,0.443,116.0618302212813
2019-09-05,0.572,114.94676200367948
2019-09-06,1.413,113.84457222638379
2019-09-07,1.099,112.75511122381232
2019-09-08,0.829,111.67823106968137
2019-09-09,0.604,110.61378555679609
2019-09-10,0.491,109.56163017707533
2019-09-11,0.474,108.52162210180927
2019-09-12,0.43,107.49362016214585
2019-09-13,0.368,106.61460073056963
2019-09-14,0.323,105.60860742651545
2019-09-15,0.294,104.61422496154545
2019-09-16,0.268,103.63131840125433
2019-09-17,0.24,109.75089915821691
2019-09-18,0.262,118.36693700706599
2019-09-19,0.371,117.2248503763728
2019-09-20,0.41,116.09595672187778
2019-09-21,7.947,115.07475732283126
2019-09-22,7.518,114.15691897497086
2019-09-23,5.592,113.06345338894404
2019-09-24,4.365,111.98261572539442
2019-09-25,3.439,110.9142592265443
2019-09-26,2.816,110.24020586744622
2019-09-27,2.378,109.19195890617381
2019-09-28,2.033,108.81041304695259
2019-09-29,1.746,107.77865709983179
2019-09-30,1.529,106.75881193218258
2019-10-01,1.384,105.88412002964571
2019-10-02,1.184,104.88613917366268
2019-10-03,1.06,103.89967657507428
2019-10-04,0.985,102.9245983719588
2019-10-05,0.899,102.31150711010712
2019-10-06,0.982,102.06481979709073
2019-10-07,0.987,101.37599839990007
2019-10-08,0.813,100.43000112080503
2019-10-09,0.716,99.49491800080101
2019-10-10,0.606,98.57062219838258
2019-10-11,0.552,97.67466912939982
2019-10-12,0.527,113.65384760837134
2019-10-13,0.584,113.3393413878316
2019-10-14,0.684,112.25482296197765
2019-10-15,0.789,111.18282918936919
2019-10-16,0.865,110.1232145075731
2019-10-17,1.053,115.60299798761893
2019-10-18,1.751,114.49220895643818
2019-10-19,1.252,113.3942500765961
2019-10-20,0.895,112.48033304012402
2019-10-21,0.675,111.40560590509966
2019-10-22,0.535,110.34328980676881
2019-10-23,0.451,109.2932405019365
2019-10-24,0.397,108.25531542378121
2019-10-25,0.326,107.5168314463251
2019-10-26,0.268,106.74553194964844
2019-10-27,0.212,106.18065574852457
2019-10-28,0.172,105.17863977432278
2019-10-29,0.139,105.50013811191612
2019-10-30,0.131,104.95689023810795
2019-10-31,0.124,112.98332612628347
2019-11-01,0.118,111.9025374707144
2019-11-02,0.1,110.83423065063994
2019-11-03,0.084,109.80824443012038
2019-11-04,0.078,120.68220944960161
2019-11-05,0.065,119.51229199143178
2019-11-06,0.061,118.35589257636059
2019-11-07,0.051,117.2128540910786
2019-11-08,0.044,116.08302124823788
2019-11-09,0.032,114.96624056523491
2019-11-10,0.021,113.86236034323909
2019-11-11,0.018,112.77123064646571
2019-11-12,0.019,111.6927027187249
2019-11-13,0.018,114.46226444413313
2019-11-14,0.015,113.36793775893275
2019-11-15,0.014,112.2824537802588
2019-11-16,0.012,111.20950383392194
2019-11-17,0.011,110.14894501518943
2019-11-18,0.011,109.10063330719089
2019-11-19,0.01,108.06442636684233
2019-11-20,0.009,107.04018350539664
2019-11-21,0.008,106.02776566922016
2019-11-22,0.007,105.0270354207923
2019-11-23,0.007,105.43268189370966
2019-11-24,0.007,113.86255580977223
2019-11-25,0.007,119.85668462793862
2019-11-26,0.01,127.07647956814012
2019-11-27,0.012,131.50887630195678
2019-11-28,0.007,130.21331071526308
2019-11-29,0.006,130.08839724933904
2019-11-30,0.005,128.80924563637157
2019-12-01,0.008,131.5717283777576
2019-12-02,0.011,131.88723380930742
2019-12-03,0.007,130.58724191707327
2019-12-04,0.005,129.3022808311107
2019-12-05,0.004,128.03217585006527
2019-12-06,0.003,126.7767543029737
2019-12-07,0.002,125.6252576217366
2019-12-08,0.002,124.39765804588792
2019-12-09,0.002,123.18424786726305
2019-12-10,0.002,121.98486216346562
2019-12-11,0.002,123.39447201406662
2019-12-12,0.002,131.95566340206528
2019-12-13,0.002,132.29171944821766
2019-12-14,0.002,130.9869368874752
2019-12-15,0.002,129.6972410534539
2019-12-16,0.002,128.8324478888383
2019-12-17,0.002,128.15801931153126
2019-12-18,0.001,126.90102150117883
2019-12-19,0.001,125.65855502656632
2019-12-20,0.001,124.43045098942278
2019-12-21,0.001,123.21654245445185
2019-12-22,0.001,122.01666442652177
2019-12-23,0.001,120.83065382812032
2019-12-24,0.001,123.4509776970807
2019-12-25,0.002,122.43819468761181
2019-12-26,0.007,121.2472715096756
2019-12-27,0.003,120.0701117456373
2019-12-28,0.002,119.25659791313635
2019-12-29,0.001,118.10243770047312
2019-12-30,0.001,116.9616136062746
2019-12-31,0.001,115.8339706229611
2020-01-01,0.001,116.40142483920923
2020-01-02,0.001,115.86376177115316
2020-01-03,0.001,114.80578480043312
2020-01-04,0.0,114.02268765269515
2020-01-05,0.0,112.92896058213223
2020-01-06,0.0,113.74645998230577
2020-01-07,0.0,112.65589603065852
2020-01-08,0.0,118.89215777926917
2020-01-09,0.0,125.32400434329891
2020-01-10,0.0,124.09949707822881
2020-01-11,0.0,123.57000628534648
2020-01-12,0.0,128.2307893755821
2020-01-13,0.0,126.97262948650197
2020-01-14,0.0,125.72901500874259
2020-01-15,0.0,124.49977687637377
2020-01-16,0.0,125.68422604342945
2020-01-17,0.003,144.81699048712753
