system:index,total_precipitation
20000705,1.3014801634185477E-5
20000706,0.0
20000707,7.040421545487119E-4
20000708,4.0357216293312456E-4
20000709,0.0016473336164201488
20000710,0.009211145477455317
20000711,3.4535555852333976E-4
20000712,0.0
20000713,0.0
20000714,9.562277568015049E-7
20000715,2.581090762762684E-8
20000716,1.2664649649609964E-4
20000717,0.00407089909578891
20000718,0.0012632636745689655
20000719,3.91830129212401E-4
20000720,0.0
20000721,2.3039133028512725E-7
20000722,0.0
20000723,5.33704060824709E-6
20000724,1.9754241155753692E-6
20000725,0.011204836410161172
20000726,0.0015697045018829598
20000727,0.002032937310988095
20000728,6.002188447298239E-6
20000729,3.989356276073426E-6
20000730,1.862645149230957E-9
20000731,1.2317184570965356E-4
20000801,7.227524975296931E-4
20000802,3.881649473544054E-4
20000803,3.052716993386958E-5
20000804,5.634026340783488E-4
20000805,6.687070108981193E-4
20000806,9.646074545487915E-4
20000807,1.3627479521419636E-4
20000808,0.0014992385211579878
20000809,2.5465371216374787E-4
20000810,0.0
20000811,8.39869951950247E-7
20000812,2.3495916478752344E-4
20000813,0.007990860307892002
20000814,9.74037810324285E-5
20000815,5.21901849473093E-4
20000816,8.943160167109084E-4
20000817,9.518291624912256E-5
20000818,3.2518108511175333E-4
20000819,0.003090131860824057
20000820,0.002164054208234867
20000821,8.359818449165189E-7
20000822,3.4190713189095033E-4
20000823,4.993734777897335E-4
20000824,0.00555250165358682
20000825,0.002239805552614674
20000826,0.0010818044010848886
20000827,0.003180478572341057
20000828,0.004139596236547163
20000829,1.7183044024690015E-4
20000830,4.3405285938819443E-4
20000831,9.319287179913696E-5
20000901,0.007639518694087887
20000902,2.51998095498087E-4
20000903,0.0
20000904,3.341021907530871E-9
20000905,9.071868725165766E-6
20000906,4.623046685916227E-5
20000907,0.0027059995882603776
20000908,5.668772182948574E-5
20000909,6.256415237960976E-5
20000910,3.4011504578815505E-4
20000911,1.5970730250067523E-5
20000912,0.0
20000913,0.0
20000914,0.0
20000915,2.4292182221970318E-4
20000916,5.678685994620585E-7
20000917,1.862645149230957E-9
20000918,4.284083843231201E-8
20000919,0.0
20000920,6.124694071898756E-5
20000921,0.0015667356164625734
20000922,0.0
20000923,1.141607888837046E-5
20000924,0.0017259523413385152
20000925,3.075687790363726E-4
20000926,0.002027571872935974
20000927,8.46606834664273E-4
20000928,1.5612514531596546E-4
20000929,4.4282147611727356E-7
20000930,2.4413315419918765E-5
20001001,0.0
20001002,0.0
20001003,4.711530747385164E-7
20001004,1.641575321447246E-5
20001005,0.0
20001006,0.0
20001007,9.313225746154785E-10
20001008,2.4254837019285837E-4
20001009,0.004493014566263537
20001010,0.003583947356276834
20001011,8.822378012086419E-4
20001012,6.850446766593998E-5
20001013,0.030692208777640027
20001014,0.00218513103509475
20001015,1.2842780771644E-4
20001016,0.001759404994665506
20001017,0.002043599516575874
20001018,0.0016275723771584734
20001019,0.003395297635468379
20001020,3.4428987591400583E-4
20001021,5.030202988008798E-4
20001022,2.6915102534264003E-5
20001023,3.336100414170479E-4
20001024,0.003085383997045647
20001025,0.0010984063712832263
20001026,0.0030705195503134054
20001027,7.040422045666924E-6
20001028,1.5317715895838022E-5
20001029,3.083690187790827E-4
20001030,0.005486026208013237
20001031,0.00422570641819834
20001101,0.003210127065110093
20001102,0.00634227303420421
20001103,0.007493474458040001
20001104,0.009934107637428724
20001105,0.011182154371268703
20001106,0.004004886783474088
20001107,0.0024305072017323476
20001108,1.858951540197681E-4
20001109,1.494596358854806E-4
20001110,3.8166181833005134E-4
20001111,0.002064517875333712
20001112,0.00903461601031676
20001113,0.03186101338259384
20001114,0.02621040803678355
20001115,0.01469671713557349
20001116,0.006839259292354248
20001117,0.005708425316856947
20001118,0.02144502626404092
20001119,0.022741377360423844
20001120,0.00248735460936289
20001121,0.002245517849423608
20001122,6.188939740133171E-10
20001123,2.1980918931136862E-5
20001124,0.0020011546758163393
20001125,0.001890753690338892
20001126,2.5559585360171764E-4
20001127,0.0016337484556408564
20001128,5.799733710949085E-5
20001129,0.007741434605614553
20001130,0.008402290625956613
20001201,0.008523115204359501
20001202,5.435454548102573E-4
20001203,2.2731536342486677E-4
20001204,5.401177500449622E-4
20001205,1.8959720112986618E-5
20001206,0.005791829914941159
20001207,0.013101208229216213
20001208,8.933135308534942E-4
20001209,0.0029156497051123563
20001210,1.8868914456131832E-4
20001211,3.6289700257954887E-4
20001212,0.001356261338944
20001213,0.009647030530860322
20001214,0.030207209119834332
20001215,0.001203964865675303
20001216,2.935109046450758E-4
20001217,0.001496795854943508
20001218,4.55420826982237E-5
20001219,1.8820867906880372E-4
20001220,1.7401651787814202E-7
20001221,0.0
20001222,0.0
20001223,2.5177682608702165E-4
20001224,5.043686199690426E-4
20001225,2.0442175055174834E-7
20001226,6.960912364374148E-5
20001227,0.00279920099527731
20001228,0.006187126715470126
20001229,0.0038738408686132273
20001230,0.004813590052203227
20001231,4.693029074266174E-4
20010101,1.1042254169994093E-6
20010102,8.797495888346436E-8
20010103,4.284083843231201E-8
20010104,1.3530904236978245E-5
20010105,4.707264946829855E-4
20010106,7.168350313563933E-4
20010107,0.0016336685086437107
20010108,0.007417435137121088
20010109,1.0644321293032277E-4
20010110,1.0835910911546693E-6
20010111,4.293302953823982E-6
20010112,3.615281698171962E-7
20010113,0.002260049560950222
20010114,5.7724652920993006E-5
20010115,0.00283165025948993
20010116,0.0022078237428048955
20010117,0.02413469383659222
20010118,0.014820193355816335
20010119,0.003865925157283032
20010120,1.3326339628170366E-4
20010121,2.9119460501804786E-6
20010122,2.229099874316275E-5
20010123,1.1527063271685857E-4
20010124,1.2711853339685615E-7
20010125,1.716055191325627E-5
20010126,2.7098439300830666E-4
20010127,0.008259441243919783
20010128,0.005189940051775134
20010129,0.0014462082546561293
20010130,0.0466983725237573
20010131,0.031371427172101174
20010201,0.020775607600504033
20010202,0.004761799917507942
20010203,5.88794045305083E-4
20010204,4.938801328364673E-4
20010205,0.005022150232902363
20010206,0.0067647787103914895
20010207,0.0023662237789215655
20010208,7.615368345270537E-8
20010209,4.297486480952654E-7
20010210,0.005316143455459816
20010211,0.0027225814411804042
20010212,1.9957296470213807E-4
20010213,1.899096044511082E-5
20010214,0.003226239721628399
20010215,0.009038084784050765
20010216,0.0020344111734113338
20010217,0.0023122810864928743
20010218,8.238078272177624E-4
20010219,0.0020545059588832184
20010220,0.014318872373154351
20010221,5.588519955275597E-4
20010222,5.109059049397888E-4
20010223,4.3820909842881773E-4
20010224,2.4831382929874386E-8
20010225,1.3608925656720204E-4
20010226,7.703533921363971E-4
20010227,0.001908445149435333
20010228,0.00826791933361058
20010301,0.0032503110940866244
20010302,0.007190632742921102
20010303,0.0012893244796096444
20010304,0.0034574382335085534
20010305,0.012763456953611326
20010306,0.018655052276768034
20010307,0.024551993447207307
20010308,0.037848291604064506
20010309,0.027218764744452662
20010310,0.005883652288505879
20010311,0.013034832138227826
20010312,0.012096577766193049
20010313,0.002615502046159081
20010314,4.4356791903211356E-4
20010315,7.960781062037337E-5
20010316,6.848055703886766E-4
20010317,0.0025824304932813642
20010318,2.4593540736818103E-7
20010319,2.6884498368097613E-6
20010320,0.0014788943113883963
20010321,0.01731412168380577
20010322,0.0
20010323,0.0
20010324,0.006782990118212112
20010325,0.026253840290363654
20010326,2.542609234121203E-5
20010327,0.0
20010328,1.6257938970410147E-4
20010329,7.364933448206796E-4
20010330,0.0019446450144793314
20010331,9.726260626039586E-4
20010401,3.6971761544535947E-6
20010402,0.0010705243803020813
20010403,0.002663269560664243
20010404,1.0824281843776747E-4
20010405,1.4569570527129758E-7
20010406,3.1224111169866374E-5
20010407,7.027506843801001E-4
20010408,0.0012952429964887228
20010409,0.002263473926537975
20010410,0.00922489818985267
20010411,6.0644873795638605E-5
20010412,2.3219642511640236E-4
20010413,2.447844685489753E-4
20010414,1.671480956909048E-4
20010415,3.520016863461111E-8
20010416,2.3638605849301713E-5
20010417,5.888068487652875E-7
20010418,0.0
20010419,5.3840013913816045E-6
20010420,0.0012555607538332432
20010421,0.007698191276548664
20010422,0.01216901745024558
20010423,1.9707945277014588E-5
20010424,4.128277842194409E-7
20010425,1.416244328600149E-5
20010426,9.490888457898422E-5
20010427,3.8599527940826517E-4
20010428,0.0015271281721823962
20010429,0.0016285830885467546
20010430,0.0015182009988237467
20010501,0.0037119384245856645
20010502,0.0020547219947099783
20010503,1.3742818633368339E-4
20010504,6.178776891773127E-4
20010505,0.00918933114513076
20010506,0.018520609519342365
20010507,0.008594790805887688
20010508,0.0021869798047595523
20010509,7.914407786708196E-4
20010510,6.63668149384553E-6
20010511,0.0
20010512,0.0
20010513,7.164051132864925E-9
20010514,4.367925222969812E-7
20010515,1.697200265801741E-4
20010516,1.9373350083874626E-4
20010517,1.4236001504255999E-6
20010518,0.0029651840300303875
20010519,0.008573053478616826
20010520,0.005361273212393821
20010521,9.409404866535108E-4
20010522,0.001017017540418433
20010523,6.995738324867385E-4
20010524,2.05257419110213E-8
20010525,0.0
20010526,8.567180173860754E-5
20010527,5.469727964528381E-4
20010528,2.627385194933233E-4
20010529,4.1594645704434344E-4
20010530,1.3649384759057995E-4
20010531,1.0431704905833497E-7
20010601,3.6611280269175783E-6
20010602,1.862645149230957E-9
20010603,4.284083843231201E-8
20010604,5.832174560831355E-6
20010605,1.1341650517270074E-4
20010606,3.326530800695948E-5
20010607,1.5364581441244753E-4
20010608,0.0033833617550728394
20010609,0.0024640587934508843
20010610,0.0
20010611,7.395947392732844E-8
20010612,1.8158162137981113E-5
20010613,0.001602519631064091
20010614,5.490384424495202E-5
20010615,0.0
20010616,1.7818192834049834E-6
20010617,2.6449705906260127E-6
20010618,2.6910153714788257E-6
20010619,3.313555870233918E-5
20010620,2.1136627086944557E-8
20010621,1.2899386649317522E-4
20010622,6.9824268124411575E-9
20010623,0.0
20010624,1.862645149230957E-9
20010625,4.470348358154297E-8
20010626,5.236112698832376E-4
20010627,4.2148702571743107E-4
20010628,6.448984894221913E-7
20010629,7.557162197284624E-7
20010630,2.4150232889755045E-5
20010701,2.4336930625838715E-4
20010702,9.390156559888418E-5
20010703,7.256871858882032E-7
20010704,2.0826702866133587E-7
20010705,0.0010253002439921989
20010706,7.81609105198142E-4
20010707,8.084396162403895E-4
20010708,0.0016896483717423237
20010709,2.3005660952574817E-4
20010710,7.700785541527297E-5
20010711,9.38789586387812E-4
20010712,8.205742823789388E-4
20010713,2.1964959353705936E-4
20010714,0.0010876760913025591
20010715,1.2021551491177875E-6
20010716,2.1456097915683526E-6
20010717,2.425692187854311E-6
20010718,4.470348358154297E-8
20010719,4.284083843231201E-8
20010720,6.607429908745502E-7
20010721,9.257989047265818E-7
20010722,4.703186109017895E-5
20010723,6.718887280175197E-5
20010724,5.119721380235425E-4
20010725,0.006681899415317974
20010726,0.01669068634344425
20010727,0.015744229166881764
20010728,0.005313534390710579
20010729,0.0014663380803246627
20010730,5.157919894173205E-4
20010731,8.596124938049256E-6
20010801,2.3916467424994357E-5
20010802,4.275660048933743E-6
20010803,2.928703351082125E-8
20010804,5.231448688459865E-5
20010805,5.011552955229513E-6
20010806,0.0
20010807,6.792152803289146E-5
20010808,1.135457749141197E-4
20010809,4.284083843231201E-8
20010810,1.862645149230957E-9
20010811,4.284083843231201E-8
20010812,1.1372244666744002E-5
20010813,0.0022615035756791482
20010814,5.030754033972343E-4
20010815,0.0
20010816,5.220882572955172E-4
20010817,0.0
20010818,2.058476010407859E-4
20010819,0.0
20010820,3.769415185936018E-5
20010821,2.6676513598240516E-4
20010822,7.181421042094657E-4
20010823,4.284083843231201E-8
20010824,2.05270000785263E-9
20010825,9.341888936584036E-4
20010826,0.007184036392631419
20010827,0.010979103633400133
20010828,0.0015131752382645256
20010829,0.0017686977369794684
20010830,8.525022108032772E-4
20010831,3.02604258142997E-4
20010901,0.002234709601226488
20010902,2.1657817696648458E-4
20010903,7.673863544028624E-5
20010904,4.270038585546299E-4
20010905,8.512467054788129E-4
20010906,1.5701254876023397E-4
20010907,0.0016441075894958403
20010908,0.0014680803346062178
20010909,1.5732655947896856E-4
20010910,2.0749097514129544E-4
20010911,0.002866958011940963
20010912,3.3618589055132644E-4
20010913,1.8935079874457544E-4
20010914,0.0020448222412653614
20010915,2.703820336613579E-5
20010916,0.0
20010917,1.5804109374589973E-4
20010918,2.699588065787902E-5
20010919,2.8704335898155426E-5
20010920,1.7419089961351572E-4
20010921,6.747920220418542E-5
20010922,5.513636206650326E-5
20010923,0.0
20010924,1.9565096571737224E-4
20010925,0.010745130713309046
20010926,0.0015392786626482722
20010927,1.118038602234444E-4
20010928,1.0990524419572228E-6
20010929,1.6794655284402514E-7
20010930,7.570475757216891E-8
20011001,1.0097433958200181E-4
20011002,0.008205082234789803
20011003,0.001575171864272151
20011004,1.2339217097010493E-8
20011005,5.864736250833284E-8
20011006,1.862645149230957E-9
20011007,2.0258939994697832E-7
20011008,5.81163951432741E-4
20011009,4.2277935488164034E-5
20011010,0.0025343631537455016
20011011,0.0076437441282475906
20011012,0.0
20011013,0.00869674849995335
20011014,0.0022563812836753055
20011015,7.688939923760587E-7
20011016,3.3323762009169144E-4
20011017,2.4373300466813456E-5
20011018,1.5385714248697345E-4
20011019,9.169017752286622E-4
20011020,2.7928328773852517E-6
20011021,5.788047616398144E-7
20011022,0.0
20011023,5.970823756602092E-4
20011024,0.00429775404994082
20011025,3.5040493041183304E-4
20011026,0.0011328337347713028
20011027,1.593095876143248E-7
20011028,0.0
20011029,3.290532407570123E-5
20011030,1.616127186560395E-8
20011031,1.862645149230957E-9
20011101,1.7092635143125965E-6
20011102,4.777950541382275E-4
20011103,2.981596822397667E-4
20011104,2.2599391647707183E-5
20011105,7.527723258679892E-5
20011106,0.007490914559452443
20011107,0.006137051733161295
20011108,9.54521398847555E-4
20011109,0.008049779495131193
20011110,0.009385249649839623
20011111,0.005731200214309812
20011112,4.263658812492619E-4
20011113,3.171538269950313E-4
20011114,1.5837090590064816E-4
20011115,0.00966813451306831
20011116,8.538411620183427E-4
20011117,0.0015303987320199753
20011118,0.011072474201735131
20011119,0.03387443571301097
20011120,0.005112213841880353
20011121,1.6510988339993164E-4
20011122,3.138539321713451E-7
20011123,6.697291936732855E-4
20011124,0.005255553018949357
20011125,0.00618358179600859
20011126,0.009243938144697827
20011127,0.005383396885199738
20011128,3.6703925157969696E-4
20011129,1.493134854417949E-5
20011130,5.886458161794673E-4
20011201,3.360128743661298E-4
20011202,5.427595209434555E-5
20011203,0.00375590836112146
20011204,0.0029617603697505036
20011205,0.0011220743323221661
20011206,0.002207879002235917
20011207,0.018071931020884974
20011208,0.0041480837026921305
20011209,4.756604521133876E-5
20011210,4.6797994543670536E-7
20011211,0.002782505648131437
20011212,9.769653834062041E-4
20011213,0.0011831367167069026
20011214,0.03164703535768869
20011215,0.00400602751766125
20011216,4.838667944432056E-5
20011217,1.7161704238350295E-4
20011218,0.011936611386072098
20011219,3.595316711718818E-4
20011220,2.9185711545058618E-5
20011221,0.0027168981539908623
20011222,0.004318172280035028
20011223,1.3959165678635154E-4
20011224,2.053611185829754E-6
20011225,4.7245586751845604E-4
20011226,1.7837467503759458E-4
20011227,0.0
20011228,0.0
20011229,3.616544841823432E-5
20011230,0.0012306227040737652
20011231,7.001211737357484E-4
20020101,2.1301253187456932E-7
20020102,0.0
20020103,0.0
20020104,1.1201654782190628E-6
20020105,9.434097389971052E-5
20020106,0.014217250042321529
20020107,0.008027476235073992
20020108,4.208502881770897E-5
20020109,0.001438622931610987
20020110,2.172608197651656E-6
20020111,1.862645149230957E-9
20020112,7.620437858479464E-4
20020113,8.204525870524484E-5
20020114,1.201368931096601E-4
20020115,0.008090078147661018
20020116,0.005839713229057805
20020117,2.9049478738627038E-5
20020118,1.3091027860016787E-4
20020119,8.991358507181836E-4
20020120,0.0055263217428494
20020121,8.617653233021961E-4
20020122,0.004881596827850442
20020123,0.01381595793969311
20020124,0.0016121388154727806
20020125,0.002411969964832585
20020126,0.001921216186513463
20020127,6.933550232967838E-4
20020128,1.6979482366240086E-4
20020129,0.002115408191068184
20020130,0.0027073514990597876
20020131,0.006998195368280099
20020201,0.008894173063416121
20020202,0.002126441808710875
20020203,0.004147592720240562
20020204,0.020370457524595643
20020205,0.025767771613063296
20020206,0.007822227927466074
20020207,0.014800905085425
20020208,7.901790035321566E-4
20020209,1.9790814494475762E-7
20020210,5.58191800530164E-6
20020211,2.2036875876573926E-4
20020212,9.28223980355087E-4
20020213,4.3230331316748217E-4
20020214,9.33707803805738E-4
20020215,3.778861716084484E-4
20020216,5.591283219272299E-4
20020217,0.005183322085274003
20020218,0.019283876873043247
20020219,0.001389224463419899
20020220,2.3995866232559207E-4
20020221,2.1635797466836333E-5
20020222,5.525286676008668E-4
20020223,5.119582008467288E-4
20020224,0.0014699626229794367
20020225,0.0035748558634268817
20020226,0.0010725431512443638
20020227,0.0015044302891700748
20020228,0.005236761979056412
20020301,0.0021986425134943627
20020302,0.0019525940604865474
20020303,9.151398906342146E-4
20020304,0.0013696991253991325
20020305,0.002691043384044915
20020306,2.723975344877135E-4
20020307,2.6905257975909374E-4
20020308,0.005758149290031819
20020309,3.805927237632784E-4
20020310,3.189136251902027E-5
20020311,0.0
20020312,9.764019256392486E-5
20020313,0.0019995442713680225
20020314,1.8561999720184637E-4
20020315,4.327296666065186E-5
20020316,4.284083843231201E-8
20020317,1.955098925168216E-8
20020318,0.0
20020319,3.674911302663835E-5
20020320,0.001905500926788495
20020321,0.009972169012242684
20020322,0.0034536665946655535
20020323,2.0912718570982196E-5
20020324,3.1337878900146936E-7
20020325,7.761097933203882E-6
20020326,0.003381103816104417
20020327,0.019047122177252712
20020328,0.018186093919552785
20020329,0.03926159138593683
20020330,0.01409984763317762
20020331,0.002790715867734571
20020401,0.0014015383773539319
20020402,1.6507750021435788E-4
20020403,9.184942902071856E-6
20020404,0.002942319804293522
20020405,4.661256983986809E-4
20020406,4.180597848759036E-6
20020407,5.205167132070955E-5
20020408,9.410650274747748E-5
20020409,1.3821427111260841E-6
20020410,0.0
20020411,4.278347960285767E-5
20020412,3.628827902897879E-6
20020413,4.95014260456025E-6
20020414,0.0015232157721325383
20020415,0.004312689006640133
20020416,0.003973074647958217
20020417,0.008870946730386712
20020418,0.0017162177193541987
20020419,1.694932587486175E-4
20020420,1.0083795833311682E-7
20020421,4.919223606587871E-4
20020422,0.0018234106220177794
20020423,2.1098553081837968E-5
20020424,4.284083843231201E-8
20020425,0.0
20020426,0.005439955780547708
20020427,0.00408326528045137
20020428,3.877347464226081E-4
20020429,0.002319546924544834
20020430,6.359485975311958E-4
20020501,2.2696303132429838E-4
20020502,8.198973259786361E-4
20020503,0.0010614074742862536
20020504,0.001181283497599971
20020505,0.0018765746291540602
20020506,8.898756580589431E-6
20020507,4.284083843231201E-8
20020508,2.907896262463044E-5
20020509,6.944275452055018E-5
20020510,4.8630448042755085E-5
20020511,4.19411816902969E-4
20020512,1.4227811561513983E-7
20020513,2.8733218991842822E-5
20020514,0.0013530741072555158
20020515,2.0272612760817289E-4
20020516,5.188245734537999E-5
20020517,0.0
20020518,6.663377061773878E-5
20020519,7.02182124255214E-4
20020520,9.09620665638822E-5
20020521,1.89023313658135E-4
20020522,4.0482187822902925E-5
20020523,6.072284494874084E-4
20020524,0.009581285838819302
20020525,0.0061749343698290805
20020526,0.004295067131994241
20020527,0.0011139761627492024
20020528,0.0033933678295627596
20020529,5.249487887875823E-4
20020530,1.774398226517482E-5
20020531,2.771337038252396E-4
20020601,0.0014133897857869894
20020602,0.0011869401402829281
20020603,2.862383859632909E-4
20020604,1.0407897570233734E-4
20020605,3.038868405013007E-7
20020606,1.862645149230957E-9
20020607,0.004680167185765889
20020608,0.0028400352846538342
20020609,1.838788712763122E-6
20020610,1.363930821777836E-7
20020611,0.0
20020612,0.0
20020613,7.85924148909351E-7
20020614,3.457431429923025E-4
20020615,0.0018427238663790999
20020616,4.6295270502912783E-4
20020617,6.4750630527943E-4
20020618,0.002990839361212969
20020619,3.8361262651187637E-4
20020620,7.593977659189115E-8
20020621,2.9760934257741692E-5
20020622,0.0
20020623,0.0
20020624,0.0
20020625,0.0
20020626,1.862645149230957E-9
20020627,1.0563905554801553E-5
20020628,2.4057874530039436E-5
20020629,1.1718086794869444E-7
20020630,0.0
20020701,4.0978193283081055E-8
20020702,0.0
20020703,7.493130852527589E-4
20020704,1.1968597012276914E-5
20020705,1.0596838434061391E-4
20020706,2.7943162406283754E-5
20020707,4.284083843231201E-8
20020708,0.0
20020709,0.0
20020710,0.0
20020711,0.0
20020712,0.0
20020713,5.704330479452403E-4
20020714,0.0022726341570604067
20020715,5.8203943555177504E-5
20020716,8.754432201385498E-8
20020717,4.286004364085678E-6
20020718,9.313225746154785E-10
20020719,2.1420419216156006E-8
20020720,0.0
20020721,0.0
20020722,4.225813073396214E-6
20020723,6.125154669132916E-5
20020724,2.7877900637953356E-4
20020725,3.65507451320032E-5
20020726,0.0
20020727,0.0
20020728,0.0
20020729,4.380868491151507E-5
20020730,7.438975755523291E-4
20020731,4.7545346489335E-5
20020801,3.9626523793779844E-5
20020802,5.73512724614465E-4
20020803,0.0017595875986237896
20020804,7.648118037061005E-5
20020805,0.0
20020806,0.0
20020807,0.0
20020808,1.970488516023264E-5
20020809,0.0
20020810,0.0
20020811,0.0
20020812,5.904372747761685E-4
20020813,0.0
20020814,1.563967518637815E-4
20020815,2.2967254099382685E-4
20020816,3.765008128849168E-4
20020817,0.0024895768372069646
20020818,0.002615053963014864
20020819,6.979313911744118E-4
20020820,2.4736675062264136E-5
20020821,0.008814216718113863
20020822,0.0028071326733241364
20020823,0.0050670482227727414
20020824,4.694845780707996E-4
20020825,0.003160975775849522
20020826,0.004997456247602074
20020827,1.8909256613051508E-4
20020828,1.0555673957406699E-6
20020829,3.797512122613742E-5
20020830,3.080219748580214E-4
20020831,0.0012680899233332788
20020901,9.243006978928749E-4
20020902,4.284083843231201E-8
20020903,1.779248100961775E-4
20020904,9.88247265937517E-4
20020905,0.004589401015485272
20020906,0.007061948779341209
20020907,2.1845089507548076E-5
20020908,4.470348358154297E-8
20020909,4.284083843231201E-8
20020910,0.0026427906913790615
20020911,0.0021785224965606637
20020912,3.947783120558019E-5
20020913,4.284083843231201E-8
20020914,1.5749235051545627E-6
20020915,4.284083843231201E-8
20020916,0.0029608557740725384
20020917,0.00816331907125037
20020918,9.580598722470176E-7
20020919,1.862645149230957E-9
20020920,4.284083843231201E-8
20020921,0.0
20020922,4.986402333734115E-5
20020923,0.0013000626341202204
20020924,2.3283064365386963E-8
20020925,1.753315048463813E-5
20020926,2.3587586406943677E-4
20020927,0.0020843404217921156
20020928,7.428850790704639E-4
20020929,0.0012921095089142415
20020930,3.0742500798897917E-4
20021001,0.0
20021002,0.0
20021003,0.0
20021004,1.9865501842075403E-5
20021005,0.0020771861702588443
20021006,1.0928660590295156E-4
20021007,3.277840967588408E-4
20021008,1.0151783101100907E-4
20021009,0.0015022905218460547
20021010,9.777141598244822E-4
20021011,0.0014824460105602422
20021012,0.0015149246566498807
20021013,0.0014309263791343347
20021014,0.0
20021015,0.0
20021016,0.0
20021017,8.421793869164598E-5
20021018,1.862645149230957E-9
20021019,2.412685127070599E-5
20021020,2.1932899479801398E-4
20021021,0.0011036772816155449
20021022,2.099245305576535E-4
20021023,1.244734325982969E-5
20021024,0.0
20021025,7.062288700983932E-4
20021026,0.0035891560185337067
20021027,0.0017462024870310623
20021028,6.906833765606035E-6
20021029,1.5606129597933798E-6
20021030,0.0
20021031,8.795708352806352E-5
20021101,2.1613396750525834E-4
20021102,2.2360165139337804E-4
20021103,9.039400259727269E-4
20021104,2.655506813684795E-4
20021105,0.0
20021106,1.8095748680977627E-6
20021107,0.0
20021108,4.060383738562025E-5
20021109,0.0
20021110,0.001425374163153287
20021111,3.8772522292763784E-4
20021112,4.170986370462892E-4
20021113,0.004156368672632346
20021114,0.005686654430609241
20021115,0.0038089073118380322
20021116,8.150129384605364E-4
20021117,0.0
20021118,6.486951211156493E-8
20021119,0.0
20021120,6.231253314762083E-4
20021121,0.0054044216704565076
20021122,0.005852480641947389
20021123,0.0011095787882490246
20021124,1.157456755439733E-4
20021125,2.757301844060203E-5
20021126,1.149119233410125E-4
20021127,0.0015680080687830006
20021128,0.005074556485053959
20021129,0.0277382155408901
20021130,9.620748023946241E-4
20021201,6.941040227318486E-4
20021202,9.690075716872671E-6
20021203,2.1108184907893805E-4
20021204,0.0033304240631770493
20021205,0.0
20021206,3.4064806128378635E-7
20021207,5.27347915620058E-6
20021208,3.114755571938856E-5
20021209,0.01686542842900723
20021210,0.04221688679850653
20021211,0.005990252620187744
20021212,3.195501073646874E-5
20021213,6.184424267897529E-4
20021214,0.0013226330400248228
20021215,0.0015666551922582455
20021216,1.915640235457027E-4
20021217,9.90970897974487E-4
20021218,0.001706195095339261
20021219,3.030023138098679E-4
20021220,1.2266612135578472E-4
20021221,2.0955478998471582E-5
20021222,0.002280807348368967
20021223,0.009094896091579794
20021224,0.007756701723655051
20021225,0.003442846936286364
20021226,0.008425911978379252
20021227,0.00895349822790948
20021228,0.0012631669465951985
20021229,1.339565494011523E-4
20021230,0.0
20021231,3.451939806108884E-5
20030101,0.009953507862789049
20030102,1.5026366129320735E-4
20030103,2.834656410382283E-4
20030104,2.6125457939981316E-4
20030105,8.569150619991725E-5
20030106,9.204127225215697E-6
20030107,9.45291505582492E-4
20030108,0.0022682143734283717
20030109,1.7933460228953396E-4
20030110,0.0011133029808643603
20030111,0.0015078074552171833
20030112,0.0014192312759686262
20030113,3.171093650148606E-4
20030114,1.738300477320729E-5
20030115,5.377025601540292E-6
20030116,1.862645149230957E-9
20030117,4.2349984688121784E-6
20030118,0.001169131431919344
20030119,3.3650953732560575E-4
20030120,0.0
20030121,2.2897267679049098E-4
20030122,0.008171388947082543
20030123,0.001722422009205398
20030124,5.016532979178524E-7
20030125,0.0
20030126,7.134860389864069E-6
20030127,0.0013501609178040114
20030128,0.0020830087631117057
20030129,3.2051126016964754E-4
20030130,4.284083843231201E-8
20030131,0.004869520283527667
20030201,9.588540153148432E-4
20030202,0.0010782978006394007
20030203,8.517094281310401E-4
20030204,8.670634475224976E-4
20030205,4.518519487231092E-4
20030206,3.7753878526556136E-4
20030207,1.265117021145683E-4
20030208,1.9654452112299626E-4
20030209,6.398250419796052E-4
20030210,3.244883078441708E-4
20030211,6.150472169233715E-4
20030212,1.6788075411173544E-5
20030213,9.061334154044397E-4
20030214,0.0033836435497030587
20030215,1.1395257855167541E-4
20030216,0.0015950244502990411
20030217,0.014349961144869377
20030218,0.005597948960361572
20030219,0.004727247883980406
20030220,0.007634572562555745
20030221,0.054448246225176584
20030222,0.006989581575618161
20030223,0.029451885493191075
20030224,0.006064422977312878
20030225,0.002953734235315737
20030226,1.3605825428912984E-4
20030227,6.232933355867345E-5
20030228,0.005628598996067457
20030301,0.002211520768531077
20030302,0.0
20030303,2.84972392771804E-4
20030304,0.0011612184803163018
20030305,0.005877963231853907
20030306,0.005417199952505762
20030307,0.0022496656044440648
20030308,7.868499887293311E-4
20030309,0.0018196906487057962
20030310,0.014655723359577622
20030311,0.010454966155228316
20030312,0.006602827950240408
20030313,9.113636340932129E-4
20030314,0.0
20030315,1.0240261023848105E-5
20030316,0.005365989589617625
20030317,3.4425597032937427E-4
20030318,1.1123983299144211E-5
20030319,4.0403467997830766E-4
20030320,0.005149328739124203
20030321,0.010645547205452036
20030322,0.005378906739241903
20030323,0.00230494317642826
20030324,0.0012227824761416228
20030325,8.02325994991194E-4
20030326,1.0035092738190533E-4
20030327,2.2267089461289555E-6
20030328,3.158538868536265E-4
20030329,2.860546173008785E-4
20030330,0.0058905766062876345
20030331,0.002367823672907356
